compound_id,file_name,file_path,file_type,match_method,match_score,source
CMPD_8BACE61BBE70,hexan-1-ol.sdf,/structures/hexan-1-ol.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_035190E86082,Hexanal.sdf,/structures/Hexanal.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_21B1FB759F5A,hexanoic_acid.sdf,/structures/hexanoic_acid.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_62C500D5D090,hexanoic_acid_methyl_ester.sdf,/structures/hexanoic_acid_methyl_ester.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_4EAAC6087ACE,hexanol.sdf,/structures/hexanol.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_F4C948F1557F,Hexanorcucurbitacin_D.sdf,/structures/Hexanorcucurbitacin_D.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_7E638B691BF1,hexyl_cinnamic_aldehyde.sdf,/structures/hexyl_cinnamic_aldehyde.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_22CF63343766,Hierochin_B.sdf,/structures/Hierochin_B.sdf,sdf,fuzzy_normalized_name,0.952,local_sdf_library
CMPD_1C869728ADE8,Hierochin_C.sdf,/structures/Hierochin_C.sdf,sdf,fuzzy_normalized_name,0.952,local_sdf_library
CMPD_181EC28B1F75,himachalene.sdf,/structures/himachalene.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_A39CC257B8DA,Hinesol.sdf,/structures/Hinesol.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_82AFEE107537,Hippacine.sdf,/structures/Hippacine.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_1781B87E534F,hippadine.sdf,/structures/hippadine.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_9DF2C76A885B,Hirsutin.sdf,/structures/Hirsutin.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_7D8020E344EE,hispidulin-7-O-glucoside.sdf,/structures/hispidulin-7-O-glucoside.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_1060C77A4947,Hispidulin-7-O-β-glucuronide.sdf,/structures/Hispidulin-7-O-β-glucuronide.sdf,sdf,fuzzy_normalized_name,0.92,local_sdf_library
CMPD_21C60BBBEA40,hispidulin-7-rutinoside.sdf,/structures/hispidulin-7-rutinoside.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_20CF7158D155,hispidulin.sdf,/structures/hispidulin.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_1060C77A4947,Hispidulin_7-glucuronide.sdf,/structures/Hispidulin_7-glucuronide.sdf,sdf,fuzzy_normalized_name,0.978,local_sdf_library
CMPD_26DD81979513,histidine.sdf,/structures/histidine.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_56BAF105EFEA,Homoeriodictyol.sdf,/structures/Homoeriodictyol.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_6AAEE2D9ECFB,homoorientin.sdf,/structures/homoorientin.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_2D314667ABF6,Hordenine.sdf,/structures/Hordenine.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_DB3BC7A315C4,hotrienol.sdf,/structures/hotrienol.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_2E9ED6DD952E,Humulene.sdf,/structures/Humulene.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_33ED7A58F3EF,humulene_epoxide_2.sdf,/structures/humulene_epoxide_2.sdf,sdf,fuzzy_normalized_name,0.909,local_sdf_library
CMPD_33ED7A58F3EF,humulene_epoxide_II.sdf,/structures/humulene_epoxide_II.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_2A39F155A508,hydnocarpin_D.sdf,/structures/hydnocarpin_D.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_56941DAB7E43,Hydrocaffeic_acid.sdf,/structures/Hydrocaffeic_acid.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_01A2916AA59C,Hydroferulic_acid.sdf,/structures/Hydroferulic_acid.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_7339ADBDF95C,hydromorphone.sdf,/structures/hydromorphone.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_60F79C62440D,Hydroquinone.sdf,/structures/Hydroquinone.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_27D377A56E89,hydroquinone_dimethyl_ether.sdf,/structures/hydroquinone_dimethyl_ether.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_AD1EBFC1B0EE,hydroxy-4-coumarin.sdf,/structures/hydroxy-4-coumarin.sdf,sdf,fuzzy_normalized_name,0.97,local_sdf_library
CMPD_87FE4A27D366,hydroxybenzoic_acid.sdf,/structures/hydroxybenzoic_acid.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_F78DB24BD718,hydroxycaffeic_acid.sdf,/structures/hydroxycaffeic_acid.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_390CF2B7D22B,Hydroxycinnamic_acid.sdf,/structures/Hydroxycinnamic_acid.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_AF274EAF5813,hydroxyquinone.sdf,/structures/hydroxyquinone.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_F4D5C7D00282,Hydroxysafflor_yellow_A.sdf,/structures/Hydroxysafflor_yellow_A.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_19012A49D87E,hydroxytyrosol.sdf,/structures/hydroxytyrosol.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_594238774A29,Hyoscyamine.sdf,/structures/Hyoscyamine.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_A19397DFD5CA,hypaphorine.sdf,/structures/hypaphorine.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_701AFEF1A396,Hypepontine.sdf,/structures/Hypepontine.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_01F1333C3D93,Hypericin.sdf,/structures/Hypericin.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_0DD6338A2B88,Hyperin.sdf,/structures/Hyperin.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_C37C9DC88A56,Hyptadienic_acid.sdf,/structures/Hyptadienic_acid.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_111ACA2E68F2,I-Limonene.sdf,/structures/I-Limonene.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_C329A77C9CD9,ilicic_acid.sdf,/structures/ilicic_acid.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_397F6E7B67B4,Imperatorin.sdf,/structures/Imperatorin.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_FD7FE3F0BF43,incensole.sdf,/structures/incensole.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_689379887190,incensole_acetate.sdf,/structures/incensole_acetate.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_F7F78ED637AC,incensole_oxide.sdf,/structures/incensole_oxide.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_4A0599CA0D46,Indol-3-ylmethyl_glucosinolate.sdf,/structures/Indol-3-ylmethyl_glucosinolate.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_64D8B0412377,Indole-3-acrylic_acid.sdf,/structures/Indole-3-acrylic_acid.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_A2225DEDA2B3,Ingenol.sdf,/structures/Ingenol.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_4CEF3A6EA3C2,intermedeol.sdf,/structures/intermedeol.sdf,sdf,fuzzy_normalized_name,0.88,local_sdf_library
CMPD_10DDE15B4EFE,Intermedine.sdf,/structures/Intermedine.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_822720F064C6,inuviscolide.sdf,/structures/inuviscolide.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_ABCEF0BCC71D,ionone.sdf,/structures/ionone.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_9F69657323AB,iridin.sdf,/structures/iridin.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_B209DD42DA03,iriflophene.sdf,/structures/iriflophene.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_F109A789747E,iriflophenone-2-O-beta-glucoside.sdf,/structures/iriflophenone-2-O-beta-glucoside.sdf,sdf,fuzzy_normalized_name,0.945,local_sdf_library
CMPD_F109A789747E,Iriflophenone_2-O-beta-D-glucoside.sdf,/structures/Iriflophenone_2-O-beta-D-glucoside.sdf,sdf,fuzzy_normalized_name,0.964,local_sdf_library
CMPD_C5EBF07876C0,irilone.sdf,/structures/irilone.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_DC07E3E58F00,Iso-seco-tanapartholide.sdf,/structures/Iso-seco-tanapartholide.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_7278B121836A,isoadiantone.sdf,/structures/isoadiantone.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_4A9C05834FED,Isoamyl_2-methylbutyrate.sdf,/structures/Isoamyl_2-methylbutyrate.sdf,sdf,fuzzy_normalized_name,0.955,local_sdf_library
CMPD_60C9422F76A5,Isoamylamine.sdf,/structures/Isoamylamine.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_02FE3F586CA4,isoascaridole.sdf,/structures/isoascaridole.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_80B8AB78780A,Isoastragaloside_II.sdf,/structures/Isoastragaloside_II.sdf,sdf,fuzzy_normalized_name,0.941,local_sdf_library
CMPD_21901917DC89,Isobavachalcone.sdf,/structures/Isobavachalcone.sdf,sdf,fuzzy_normalized_name,0.933,local_sdf_library
CMPD_09E857A8DE39,Isobavachin.sdf,/structures/Isobavachin.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_8780D40C707A,isobergapten.sdf,/structures/isobergapten.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_05A7FA00148F,isoboldine.sdf,/structures/isoboldine.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_9B8F1215E568,isoborneol.sdf,/structures/isoborneol.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_B67204B10A8D,isobornyl_acetate.sdf,/structures/isobornyl_acetate.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_0A4974B70153,Isobutyl_glucosinolate.sdf,/structures/Isobutyl_glucosinolate.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_AF0462FC2F1A,Isobutyl_isobutyrate.sdf,/structures/Isobutyl_isobutyrate.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_6D7084B4994A,Isobutyl_phthalate.sdf,/structures/Isobutyl_phthalate.sdf,sdf,fuzzy_normalized_name,0.944,local_sdf_library
CMPD_3C4C4198F95C,Isocalamendiol.sdf,/structures/Isocalamendiol.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_B85BA1F9C4FA,Isocarthamidin.sdf,/structures/Isocarthamidin.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_96D9F6DD53ED,isocaryophyllene.sdf,/structures/isocaryophyllene.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_DAC566D38D08,isochlorogenic_acid.sdf,/structures/isochlorogenic_acid.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_DAC566D38D08,Isochlorogenic_acid_A.sdf,/structures/Isochlorogenic_acid_A.sdf,sdf,fuzzy_normalized_name,0.973,local_sdf_library
CMPD_7875F3E73053,isocitrate.sdf,/structures/isocitrate.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_2B22CD6C6F17,Isocitric_acid.sdf,/structures/Isocitric_acid.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_08B1EF7FB2F7,Isocnidilide.sdf,/structures/Isocnidilide.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_D6701C804C07,isocorydine.sdf,/structures/isocorydine.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_BEE20315B7D0,isocostic_acid.sdf,/structures/isocostic_acid.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_1F841136A0FA,Isodaidzin.sdf,/structures/Isodaidzin.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_53C72B4F68F0,Isoelemicin.sdf,/structures/Isoelemicin.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_B14C72D918A4,Isoetin_5_-glucoside.sdf,/structures/Isoetin_5_-glucoside.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_7CBA30DC0008,Isoferulic_acid.sdf,/structures/Isoferulic_acid.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_1D0D0ED94B55,isofraxidin.sdf,/structures/isofraxidin.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_498FE4CB9C4C,isofucosterol.sdf,/structures/isofucosterol.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_36F833DD0A33,Isofuranodiene.sdf,/structures/Isofuranodiene.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_7AAC7848BA02,isohemigossypol.sdf,/structures/isohemigossypol.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_C07B43286866,Isohemigossypol_1_2-dimethyl_ether.sdf,/structures/Isohemigossypol_1_2-dimethyl_ether.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_85E8DC9991E9,isoimperatorin.sdf,/structures/isoimperatorin.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_F5E55BE29225,Isoincensole.sdf,/structures/Isoincensole.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_DBCEC31B053B,Isoincensole_acetate.sdf,/structures/Isoincensole_acetate.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_5BD49607E247,Isokaerophyllin.sdf,/structures/Isokaerophyllin.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_027D4F2DEFD1,isolariciresinol.sdf,/structures/isolariciresinol.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_463956CBE1C4,Isolariciresinol_9-O-beta-D-glucopyranoside.sdf,/structures/Isolariciresinol_9-O-beta-D-glucopyranoside.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_5A481BE351AA,Isolarrienin.sdf,/structures/Isolarrienin.sdf,sdf,fuzzy_normalized_name,0.909,local_sdf_library
CMPD_83690E394036,Isolene.sdf,/structures/Isolene.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_DDF2AC4BC864,isolinariin_A.sdf,/structures/isolinariin_A.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_416DB458D626,Isolinariin_D.sdf,/structures/Isolinariin_D.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_90D3667BA021,Isolinariin_E.sdf,/structures/Isolinariin_E.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_615B5964C744,Isoliquiritigenin.sdf,/structures/Isoliquiritigenin.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_F4BFDF446FE3,Isolongifolan-8-ol.sdf,/structures/Isolongifolan-8-ol.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_3B331A6952B7,isomangiferin.sdf,/structures/isomangiferin.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_74F65CCF0C0A,isomartynoside.sdf,/structures/isomartynoside.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_7F51334EA321,isomenthol.sdf,/structures/isomenthol.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_C50D663F6EAE,Isomenthone.sdf,/structures/Isomenthone.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_A39F8748B059,isomintlactone.sdf,/structures/isomintlactone.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_1FDC67A4249B,isomollupentin.sdf,/structures/isomollupentin.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_36F8687BBEBE,Isomyricitrin.sdf,/structures/Isomyricitrin.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_7E1582125700,Isoorientin.sdf,/structures/Isoorientin.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_E5850D85ACEF,Isoorientin_4_-O-glucoside.sdf,/structures/Isoorientin_4_-O-glucoside.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_8C30C0C7E163,Isophorone.sdf,/structures/Isophorone.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_868F1C17A0EC,Isophyllocladene.sdf,/structures/Isophyllocladene.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_E7B381051257,Isophytol.sdf,/structures/Isophytol.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_030EB5BA6CAA,Isopimpinellin.sdf,/structures/Isopimpinellin.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_E0E762C595B2,Isoprene.sdf,/structures/Isoprene.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_C2D886F2D7F8,Isopropyl_isothiocyanate.sdf,/structures/Isopropyl_isothiocyanate.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_27AA6C8029DC,Isoprunetin.sdf,/structures/Isoprunetin.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_6BF068606555,isopulegol.sdf,/structures/isopulegol.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_8BC1631B523B,isopulegone.sdf,/structures/isopulegone.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_1911F3BB54DC,Isoquercetin.sdf,/structures/Isoquercetin.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_1911F3BB54DC,isoquercetrin.sdf,/structures/isoquercetrin.sdf,sdf,fuzzy_normalized_name,0.96,local_sdf_library
CMPD_1911F3BB54DC,isoquercitin.sdf,/structures/isoquercitin.sdf,sdf,fuzzy_normalized_name,0.917,local_sdf_library
CMPD_1911F3BB54DC,Isoquercitrin.sdf,/structures/Isoquercitrin.sdf,sdf,fuzzy_normalized_name,0.88,local_sdf_library
CMPD_E6EE9EFA6C92,Isorhamnetin-3-O-beta-D-glucoside.sdf,/structures/Isorhamnetin-3-O-beta-D-glucoside.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_E6EE9EFA6C92,isorhamnetin-3-O-beta-glucoside.sdf,/structures/isorhamnetin-3-O-beta-glucoside.sdf,sdf,fuzzy_normalized_name,0.982,local_sdf_library
CMPD_D98547336D3B,isorhamnetin-3-O-galactoside.sdf,/structures/isorhamnetin-3-O-galactoside.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_37836C053026,Isorhamnetin-3-O-rutinoside.sdf,/structures/Isorhamnetin-3-O-rutinoside.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_7D734F9B61FB,Isorhamnetin-3-O-β-D-glucopyranoside.sdf,/structures/Isorhamnetin-3-O-β-D-glucopyranoside.sdf,sdf,fuzzy_normalized_name,0.971,local_sdf_library
CMPD_37836C053026,Isorhamnetin-3-rutinoside.sdf,/structures/Isorhamnetin-3-rutinoside.sdf,sdf,fuzzy_normalized_name,0.979,local_sdf_library
CMPD_F43B657C3393,isorhamnetin-3_7-di-O-beta-D-glucopyranoside.sdf,/structures/isorhamnetin-3_7-di-O-beta-D-glucopyranoside.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_7D734F9B61FB,isorhamnetin-7-O-beta-D-glucopyranoside.sdf,/structures/isorhamnetin-7-O-beta-D-glucopyranoside.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_2712C5467120,Isorhamnetin.sdf,/structures/Isorhamnetin.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_B72801F8656A,Isorhamnetin_3-glucoside_7-rhamnoside.sdf,/structures/Isorhamnetin_3-glucoside_7-rhamnoside.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_7B42EC6BB924,Isorhamnetin_3-O-alpha-L-rhamnoside.sdf,/structures/Isorhamnetin_3-O-alpha-L-rhamnoside.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_65DB2950D2DA,Isorhamnetin_3-O-arabinoside-7-O-glucoside.sdf,/structures/Isorhamnetin_3-O-arabinoside-7-O-glucoside.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_15499842D67B,Isorhamnetin_3-O-glucoside.sdf,/structures/Isorhamnetin_3-O-glucoside.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_37836C053026,isorhamnetin_3-O-rutinoside.sdf,/structures/isorhamnetin_3-O-rutinoside.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_7D734F9B61FB,isorhamnetin_3-O-β-D-glucopyranoside.sdf,/structures/isorhamnetin_3-O-β-D-glucopyranoside.sdf,sdf,fuzzy_normalized_name,0.971,local_sdf_library
CMPD_463583853166,Isorhamnetin_3-rhamnoside.sdf,/structures/Isorhamnetin_3-rhamnoside.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_61DC9C60E967,isorhamnetin_3-robinobioside.sdf,/structures/isorhamnetin_3-robinobioside.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_273F5D7F2752,Isorhamnetin_3-xylosylglucoside.sdf,/structures/Isorhamnetin_3-xylosylglucoside.sdf,sdf,fuzzy_normalized_name,0.983,local_sdf_library
CMPD_15499842D67B,Isorhamnetin_3_7-diglucoside.sdf,/structures/Isorhamnetin_3_7-diglucoside.sdf,sdf,fuzzy_normalized_name,0.917,local_sdf_library
CMPD_8744440FFE28,isorhoeadine.sdf,/structures/isorhoeadine.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_563F373B0DD0,isorhoeagenine.sdf,/structures/isorhoeagenine.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_1E23C39E38E1,Isorhoifolin.sdf,/structures/Isorhoifolin.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_2D1CA0147232,Isorosmanol.sdf,/structures/Isorosmanol.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_A8C927D9E815,Isosalipurposide.sdf,/structures/Isosalipurposide.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_DC9640D96A43,Isosativene.sdf,/structures/Isosativene.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_606B9F820ACF,Isoschaftoside.sdf,/structures/Isoschaftoside.sdf,sdf,fuzzy_normalized_name,0.963,local_sdf_library
CMPD_2F9393A3407B,isoscopoletin.sdf,/structures/isoscopoletin.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_07E4522A5F3A,isospathulenol.sdf,/structures/isospathulenol.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_0A73F4B2E95E,Isovaleraldehyde.sdf,/structures/Isovaleraldehyde.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_8B4FEA94AC2D,isovaleraldehyde_diethyl_acetal.sdf,/structures/isovaleraldehyde_diethyl_acetal.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_19D641099679,Isovaleric_acid.sdf,/structures/Isovaleric_acid.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_9BC16A0D5AEA,isovaltrate.sdf,/structures/isovaltrate.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_3CFA73C61E57,isovanillic_acid.sdf,/structures/isovanillic_acid.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_7331AC4ECCB2,isoverbascoside.sdf,/structures/isoverbascoside.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_12F27F7D81A0,Isovitexin.sdf,/structures/Isovitexin.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_130574C36709,Isovitexin_2__-O-rhamnoside.sdf,/structures/Isovitexin_2__-O-rhamnoside.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_C58ADF14152B,isovitexin_7-beta-D-glucopyranoside.sdf,/structures/isovitexin_7-beta-D-glucopyranoside.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_A6604AF13E9C,jacaranone.sdf,/structures/jacaranone.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_3D20778CED5F,jacareubin.sdf,/structures/jacareubin.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_95AF377F2EE6,jaceidin.sdf,/structures/jaceidin.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_9B607B51870D,Jaceosidin.sdf,/structures/Jaceosidin.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_4F404443F313,jacoumaric_acid.sdf,/structures/jacoumaric_acid.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_02440644F835,Jaeschkeanadiol_angelate.sdf,/structures/Jaeschkeanadiol_angelate.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_B66743A07033,Jaeschkeanadiol_benzoate.sdf,/structures/Jaeschkeanadiol_benzoate.sdf,sdf,fuzzy_normalized_name,0.93,local_sdf_library
CMPD_2BDD9B104B09,Jaeschkenin.sdf,/structures/Jaeschkenin.sdf,sdf,fuzzy_normalized_name,0.9,local_sdf_library
CMPD_8BE9D75BDF08,Jasomontanone.sdf,/structures/Jasomontanone.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_1B06C978DE03,Jasonin_A.sdf,/structures/Jasonin_A.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_FC54FB9CCB60,Jasonin_B.sdf,/structures/Jasonin_B.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_2CC48C12A54C,Jatrogrossidentadione_acetate.sdf,/structures/Jatrogrossidentadione_acetate.sdf,sdf,fuzzy_normalized_name,0.966,local_sdf_library
CMPD_E3E96AC75A6A,Jatrophane.sdf,/structures/Jatrophane.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_3A32D79793D1,jatrorrhizine.sdf,/structures/jatrorrhizine.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_4A21138F176C,Junipene.sdf,/structures/Junipene.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_922AEAB508F2,Juniperol.sdf,/structures/Juniperol.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_9805761677EA,kaempferide.sdf,/structures/kaempferide.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_27F49D47F905,Kaempferitrin.sdf,/structures/Kaempferitrin.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_0FA1B1B2A3B0,Kaempferol-3-0-galactoside.sdf,/structures/Kaempferol-3-0-galactoside.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_4E9311B44CDC,kaempferol-3-O-alpha-L-rhamnopyranoside.sdf,/structures/kaempferol-3-O-alpha-L-rhamnopyranoside.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_B46A94916A78,kaempferol-3-O-alpha-L-rhamnoside.sdf,/structures/kaempferol-3-O-alpha-L-rhamnoside.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
